lock_id,user_id,lock_datetime
26503507,30188389,11/4/2022 13:48
26505737,23478097,11/4/2022 15:26
25031270,9428926,9/13/2022 19:17
27627283,31009011,12/22/2022 7:00
25847215,29681044,10/12/2022 10:12
26091749,20503637,10/20/2022 16:14
25833075,24278457,10/12/2022 3:36
26742403,18818033,11/13/2022 7:02
24986893,28985264,9/12/2022 1:35
27119347,15011210,11/29/2022 19:28
26466692,27174112,11/3/2022 2:47
27268744,10365574,12/6/2022 14:36
27160894,30671354,12/1/2022 13:23
27628799,31010136,12/22/2022 11:11
25684024,111520,10/6/2022 20:50
27259363,23202582,12/6/2022 1:17
24887701,27372394,9/8/2022 17:34
26790187,6169152,11/15/2022 5:01
26020758,29818739,10/18/2022 10:57
24686292,27707519,9/1/2022 16:10
27105194,30625527,11/29/2022 3:23
26787658,29309488,11/15/2022 2:59
25169452,7531959,9/18/2022 19:13
25027605,19889817,9/13/2022 17:30
27436578,30614024,12/13/2022 15:57
27782069,19747512,12/29/2022 19:50
26603560,30261828,11/8/2022 9:37
26348940,30065931,10/29/2022 17:23
26852515,30423259,11/17/2022 16:00
27602876,4856794,12/21/2022 4:32
25797434,29650923,10/11/2022 1:36
25952453,20782676,10/15/2022 21:43
25537794,29433592,10/1/2022 21:07
26447795,24152504,11/2/2022 15:41
26626064,30276376,11/9/2022 1:19
27760827,31101658,12/28/2022 23:21
26682976,29657870,11/11/2022 0:01
26025227,2715497,10/18/2022 15:26
25416695,29343637,9/27/2022 18:26
25396464,29055254,9/26/2022 23:53
25439353,22732763,9/28/2022 9:05
25015408,29011998,9/13/2022 3:10
26606302,20439719,11/8/2022 14:11
25589305,24505722,10/3/2022 20:51
26623265,1098585,11/8/2022 23:31
26867878,13365230,11/18/2022 1:31
26156233,29752350,10/22/2022 20:34
25561426,29329181,10/2/2022 20:19
25430928,17615724,9/28/2022 1:04
25470194,28960492,9/29/2022 13:09
26882562,21104916,11/18/2022 18:00
26688999,19495115,11/11/2022 3:55
27484964,30323817,12/15/2022 15:25
25452569,3895160,9/28/2022 20:35
25515046,28374423,9/30/2022 23:36
25312810,18271436,9/23/2022 19:58
26327920,12704710,10/28/2022 19:42
26687164,447565,11/11/2022 2:39
24958327,28340181,9/10/2022 22:26
27309318,19378878,12/8/2022 1:27
25136957,29105979,9/17/2022 13:58
26254475,27851458,10/26/2022 5:24
25336427,11478469,9/24/2022 18:47
26223455,18906143,10/25/2022 9:52
26164477,28156491,10/23/2022 2:03
26350272,14547097,10/29/2022 18:16
24960518,28959451,9/10/2022 23:52
24812355,21487158,9/6/2022 0:41
27045039,21021843,11/26/2022 2:40
24884163,28750533,9/8/2022 15:39
25890368,1104490,10/13/2022 19:01
25802805,29655174,10/11/2022 5:47
25644473,29527206,10/5/2022 17:14
25640046,29522930,10/5/2022 14:34
24665229,27677259,9/1/2022 3:25
25980079,29785237,10/16/2022 22:42
25294556,12532143,9/23/2022 1:09
25388900,10135754,9/26/2022 19:43
25728160,28043521,10/8/2022 13:58
26370029,30049051,10/30/2022 15:33
25811736,29661770,10/11/2022 16:50
25653189,11184920,10/5/2022 21:55
27715254,31068495,12/27/2022 4:55
24785847,28813727,9/5/2022 1:13
27579436,20847532,12/20/2022 5:48
26295465,26429700,10/27/2022 17:21
27238279,29478896,12/5/2022 0:49
27383187,12878774,12/11/2022 0:52
27627845,31009693,12/22/2022 8:11
26641289,9333283,11/9/2022 16:43
24852798,26183112,9/7/2022 13:47
26109272,29883744,10/21/2022 1:39
25325797,29268866,9/24/2022 6:29
27469561,30893047,12/14/2022 21:47
27637581,13261106,12/22/2022 20:44
26145884,23866592,10/22/2022 13:55
26802185,30398123,11/15/2022 17:30
27350704,28608631,12/9/2022 15:54
26716504,30338442,11/12/2022 5:27
26534092,5133950,11/5/2022 17:20
26715588,29102723,11/12/2022 4:29
25224193,29187648,9/20/2022 19:15
24899359,9208265,9/9/2022 0:32
24838073,28631219,9/6/2022 22:43
25075077,29060248,9/15/2022 3:53
27291296,19770298,12/7/2022 11:42
26006685,9745105,10/17/2022 21:57
24972278,28972028,9/11/2022 15:14
26839596,14023871,11/17/2022 2:19
25058832,315004,9/14/2022 18:05
26013999,29812683,10/18/2022 1:59
26772171,30379691,11/14/2022 16:51
27492378,30908801,12/15/2022 20:51
25950225,29762735,10/15/2022 20:24
26153910,29561673,10/22/2022 19:09
27521892,16233497,12/17/2022 4:52
24874148,28893685,9/8/2022 2:47
24861241,2458412,9/7/2022 19:05
24812572,9768549,9/6/2022 0:49
25364799,29301287,9/25/2022 21:08
25925657,13801299,10/14/2022 22:13
27017714,21777231,11/24/2022 17:52
27285489,16111161,12/7/2022 2:30
25194067,29090481,9/19/2022 18:26
27459118,25242051,12/14/2022 13:36
26031987,24069652,10/18/2022 18:37
25213654,29159466,9/20/2022 11:36
27272813,30536413,12/6/2022 17:21
26258392,20767596,10/26/2022 12:48
27530464,16484214,12/17/2022 18:50
26707997,30104588,11/11/2022 22:40
27549664,30181328,12/18/2022 20:09
25966955,29774191,10/16/2022 13:39
25528745,28148271,10/1/2022 15:34
25103277,29079727,9/16/2022 2:40
24812469,28838800,9/6/2022 0:45
27445736,30876568,12/13/2022 21:55
26845692,30433812,11/17/2022 9:25
27147185,2036416,11/30/2022 22:06
25679046,29553739,10/6/2022 18:08
26966049,30523864,11/22/2022 8:39
26359597,30078422,10/30/2022 0:49
25773799,29196854,10/10/2022 4:40
25716110,29580657,10/7/2022 23:13
26091915,6572835,10/20/2022 16:19
25513410,29372507,9/30/2022 22:35
27054016,14001344,11/26/2022 17:32
27167661,30511749,12/1/2022 18:05
26809434,29740021,11/15/2022 21:51
26695361,30322465,11/11/2022 13:46
27282740,20214733,12/7/2022 0:31
24808276,28833613,9/5/2022 22:25
26819147,14185891,11/16/2022 6:37
24866551,28887104,9/7/2022 22:18
25431382,29332512,9/28/2022 1:19
26485680,5478446,11/3/2022 20:26
27723226,4438360,12/27/2022 17:29
27705872,22630320,12/26/2022 21:17
25038280,29028572,9/13/2022 23:08
27764963,31106306,12/29/2022 2:19
27623217,30449134,12/22/2022 2:24
27735961,29290168,12/28/2022 0:11
26161772,29925121,10/23/2022 0:09
26801178,30397553,11/15/2022 16:58
25219920,20814321,9/20/2022 16:59
26514426,12810886,11/4/2022 21:15
27059875,30592735,11/26/2022 22:31
26995696,28752041,11/23/2022 16:00
26755834,30363948,11/13/2022 22:28
25226136,29188028,9/20/2022 20:26
26523200,9102183,11/5/2022 3:28
24967990,8347640,9/11/2022 7:11
25998400,14193869,10/17/2022 17:05
27465528,27885700,12/14/2022 18:37
24894908,28911766,9/8/2022 22:00
26749361,30360520,11/13/2022 17:39
26520215,30198071,11/5/2022 1:09
26853679,24208315,11/17/2022 16:35
25394050,8401778,9/26/2022 22:32
24733889,25525874,9/3/2022 1:48
27338959,30800540,12/9/2022 2:10
27127931,18176058,11/30/2022 1:51
27753330,6539306,12/28/2022 18:28
26105704,18564599,10/20/2022 23:41
25094511,29075456,9/15/2022 21:35
27156323,28599627,12/1/2022 4:43
27251719,533597,12/5/2022 19:04
25968598,13066332,10/16/2022 15:08
25782393,29637701,10/10/2022 16:45
25577747,19608005,10/3/2022 13:08
24734532,24221238,9/3/2022 2:15
27470421,30893474,12/14/2022 22:31
26597537,30019514,11/8/2022 2:14
25406148,29336318,9/27/2022 9:05
26107327,29883012,10/21/2022 0:35
25602540,29491286,10/4/2022 5:00
25397343,22356923,9/27/2022 0:27
26735343,30351990,11/13/2022 0:33
26421010,11327662,11/1/2022 17:59
25408063,778945,9/27/2022 13:09
25859613,29642033,10/12/2022 19:53
27253002,28478187,12/5/2022 20:07
24660778,13613382,9/1/2022 0:52
27365572,14980578,12/10/2022 2:48
26246922,16945421,10/26/2022 0:35
26585858,30244819,11/7/2022 18:34
24784771,4247370,9/5/2022 0:30
26982750,29465026,11/22/2022 23:58
25413951,28387463,9/27/2022 17:07
25148894,10238827,9/17/2022 21:44
27016024,30555147,11/24/2022 16:07
26277529,11608762,10/27/2022 0:27
25602876,29468161,10/4/2022 5:24
25901442,29722673,10/14/2022 1:10
27265262,30751771,12/6/2022 8:16
24873279,2057523,9/8/2022 2:12
27133679,30649814,11/30/2022 8:27
26057654,29844048,10/19/2022 15:09
26686481,3012633,11/11/2022 2:11
26988480,22750792,11/23/2022 4:36
26869538,30449255,11/18/2022 2:35
25711634,2889880,10/7/2022 20:23
27590765,23735971,12/20/2022 19:12
26540167,9344307,11/5/2022 21:23
27118241,9224183,11/29/2022 18:42
27054612,29744524,11/26/2022 18:04
27721191,31077156,12/27/2022 16:01
26919058,26799330,11/20/2022 3:55
27368131,30819493,12/10/2022 5:38
27378090,11245744,12/10/2022 20:15
25328398,714336,9/24/2022 12:48
25425471,29350099,9/27/2022 22:17
25942291,29752150,10/15/2022 15:41
27476474,30896367,12/15/2022 3:21
26509638,13039405,11/4/2022 18:01
25816627,14672591,10/11/2022 18:46
25324749,29268343,9/24/2022 4:58
25773857,29629199,10/10/2022 4:43
27692482,31053928,12/26/2022 2:35
27758353,31103544,12/28/2022 21:38
25879004,2452355,10/13/2022 12:51
25848761,26527201,10/12/2022 12:45
25383318,29315521,9/26/2022 16:15
25628165,13004465,10/5/2022 1:12
26848272,30438226,11/17/2022 13:44
26360234,24066190,10/30/2022 1:18
25793107,13011883,10/10/2022 23:13
26559132,27110926,11/6/2022 17:36
26984334,17548981,11/23/2022 1:13
25184762,20214733,9/19/2022 8:08
25172252,29141771,9/18/2022 21:10
27517291,30925415,12/17/2022 0:03
26701216,28634331,11/11/2022 18:03
26892991,30465663,11/19/2022 1:44
26303332,30033769,10/27/2022 21:43
27169443,1824252,12/1/2022 19:21
26338052,18680309,10/29/2022 3:04
26453966,30148477,11/2/2022 19:16
25046949,29027898,9/14/2022 4:33
25665334,3488963,10/6/2022 5:07
25239706,26016211,9/21/2022 4:16
26651829,25344678,11/9/2022 22:58
25417653,13271264,9/27/2022 18:46
25015949,4697678,9/13/2022 3:34
26051106,22938558,10/19/2022 5:24
27022734,3937316,11/24/2022 23:46
25746831,29604878,10/9/2022 2:44
26571309,29528216,11/7/2022 1:54
27697845,31057460,12/26/2022 14:39
24987211,20847171,9/12/2022 1:47
26051952,29838925,10/19/2022 6:36
26716939,30257327,11/12/2022 6:07
24980887,9192229,9/11/2022 21:30
27270771,28787792,12/6/2022 15:58
26259000,5405895,10/26/2022 13:26
25403063,29305812,9/27/2022 4:05
25979952,29783771,10/16/2022 22:37
24869231,9390972,9/7/2022 23:47
25501126,29379763,9/30/2022 14:34
25461665,29377607,9/29/2022 1:41
25450704,29369755,9/28/2022 19:33
27415407,30855626,12/12/2022 18:27
26040920,29832317,10/18/2022 22:55
25490288,29209642,9/30/2022 1:19
24945851,28941282,9/10/2022 13:54
25283564,3895160,9/22/2022 18:45
25974805,29780623,10/16/2022 19:29
26596024,30233753,11/8/2022 1:14
26423662,18640565,11/1/2022 19:12
25225336,29189276,9/20/2022 20:02
26633833,22408373,11/9/2022 9:09
25396428,25479113,9/26/2022 23:52
25068415,11579743,9/14/2022 23:51
26279952,3150144,10/27/2022 1:52
27460386,30858798,12/14/2022 14:57
27415803,30486185,12/12/2022 18:43
26861885,16129852,11/17/2022 21:30
25480952,29389627,9/29/2022 19:57
26182678,29942998,10/23/2022 21:25
25331113,29057779,9/24/2022 15:29
26378637,23889667,10/30/2022 22:00
27042004,29568244,11/25/2022 23:48
25320855,612608,9/24/2022 1:35
26274349,30004217,10/26/2022 22:38
25485990,29377572,9/29/2022 22:50
26675531,9368237,11/10/2022 19:24
26325865,29025175,10/28/2022 18:21
26379493,29998969,10/30/2022 22:37
25174807,29144633,9/18/2022 22:51
27325024,13427327,12/8/2022 17:03
25283789,29155262,9/22/2022 18:52
27533250,15044785,12/17/2022 21:21
27538638,30943328,12/18/2022 2:47
26506729,1469386,11/4/2022 16:04
25438757,21937973,9/28/2022 7:34
25061558,27708686,9/14/2022 19:44
25280945,26298789,9/22/2022 17:22
25541567,29438198,10/1/2022 23:30
27368234,30666471,12/10/2022 5:46
25829792,29675713,10/12/2022 1:38
25391485,6851634,9/26/2022 21:08
25510485,27945580,9/30/2022 20:42
25383541,5856879,9/26/2022 16:24
26273504,30012518,10/26/2022 22:09
26588449,28077395,11/7/2022 20:17
25977669,29781443,10/16/2022 21:11
25419938,29339995,9/27/2022 19:45
25154826,29125144,9/18/2022 1:41
25205329,29169479,9/20/2022 1:02
27370872,2367251,12/10/2022 12:53
26582910,21253481,11/7/2022 16:38
26134167,6598299,10/21/2022 23:42
26377156,25132131,10/30/2022 20:55
27059746,30396623,11/26/2022 22:24
25342522,29228446,9/24/2022 22:37
25615305,26510218,10/4/2022 18:46
25307158,18271436,9/23/2022 16:03
24725292,28762107,9/2/2022 20:24
27155268,30666471,12/1/2022 3:46
27497590,21437896,12/16/2022 0:58
26887139,26961292,11/18/2022 21:23
25177218,19041008,9/19/2022 0:27
25362558,29298282,9/25/2022 19:35
25155605,5572720,9/18/2022 2:17
27599892,30110419,12/21/2022 1:59
27161500,13466461,12/1/2022 13:51
27360168,30812517,12/9/2022 22:30
27288029,26579719,12/7/2022 4:43
27173346,30677978,12/1/2022 22:24
26152258,29918583,10/22/2022 18:08
25215533,4919292,9/20/2022 13:58
27064311,29588289,11/27/2022 2:42
26133114,13114126,10/21/2022 22:58
25487414,29396516,9/29/2022 23:37
26203635,29959216,10/24/2022 18:00
27185075,11289739,12/2/2022 12:33
27196566,888985,12/2/2022 22:51
26054827,2772885,10/19/2022 12:42
26869967,20505076,11/18/2022 2:54
25470252,15205939,9/29/2022 13:14
27252129,4363458,12/5/2022 19:24
27449173,30878619,12/14/2022 0:27
25541711,24946634,10/1/2022 23:35
27478645,30866146,12/15/2022 5:33
26354883,30073181,10/29/2022 21:18
27685125,31048739,12/25/2022 17:06
25399428,29315956,9/27/2022 1:38
27248342,30737186,12/5/2022 15:57
25358170,28258206,9/25/2022 16:38
26432816,7865888,11/2/2022 0:16
25720648,19398445,10/8/2022 2:26
24955580,28947732,9/10/2022 20:41
25229821,28785507,9/20/2022 22:28
26284597,29835120,10/27/2022 5:46
27425675,11075580,12/13/2022 2:21
26788445,30082340,11/15/2022 3:33
25209959,29174834,9/20/2022 4:12
27308412,28293288,12/8/2022 0:51
24752221,28155217,9/3/2022 20:07
26166343,18498191,10/23/2022 3:31
25551892,29373239,10/2/2022 12:36
25394886,29317171,9/26/2022 23:01
25167297,25378648,9/18/2022 17:43
24900687,1847057,9/9/2022 1:19
26163581,9519055,10/23/2022 1:25
26153751,7500062,10/22/2022 19:03
26392496,29982424,10/31/2022 14:55
25255711,29213075,9/21/2022 20:09
25329897,8276657,9/24/2022 14:34
25060390,23515498,9/14/2022 19:02
27385704,24027636,12/11/2022 3:17
27698735,31057460,12/26/2022 15:46
27076892,26961292,11/27/2022 21:06
25206094,19671392,9/20/2022 1:31
27309047,4363458,12/8/2022 1:16
26677438,30308671,11/10/2022 20:31
25024539,28969953,9/13/2022 15:51
27304253,30194734,12/7/2022 22:18
26854040,30386532,11/17/2022 16:46
27231626,30642338,12/4/2022 18:52
27419005,30668420,12/12/2022 21:11
25871835,17912209,10/13/2022 2:49
27189311,317410,12/2/2022 17:01
25472199,29153149,9/29/2022 14:53
26695396,22408373,11/11/2022 13:47
25209680,29144633,9/20/2022 3:58
25296577,25378648,9/23/2022 2:27
26884255,21253481,11/18/2022 19:15
25099529,29057397,9/16/2022 0:30
25340715,29233437,9/24/2022 21:28
25216987,29180298,9/20/2022 15:10
25462857,14392866,9/29/2022 2:26
27173159,4968897,12/1/2022 22:15
25373845,29259887,9/26/2022 3:14
27276255,11751638,12/6/2022 19:38
25558638,29422446,10/2/2022 18:23
25536255,29437716,10/1/2022 20:15
25121283,13257370,9/16/2022 20:43
25479381,29358552,9/29/2022 19:08
25281533,26961461,9/22/2022 17:40
26626936,27012493,11/9/2022 1:52
26828543,20495718,11/16/2022 18:56
25874348,28119679,10/13/2022 4:41
25714468,29581329,10/7/2022 22:10
27087491,29518245,11/28/2022 8:38
27106532,30627738,11/29/2022 4:42
25132758,9445595,9/17/2022 5:37
27703109,22583152,12/26/2022 19:17
27064261,10068689,11/27/2022 2:39
27457835,30885611,12/14/2022 11:14
25625169,4519275,10/4/2022 23:39
24715488,28752692,9/2/2022 14:14
27011610,30556150,11/24/2022 8:44
26557812,23472273,11/6/2022 16:38
25270494,11203300,9/22/2022 6:11
27488590,455621,12/15/2022 18:05
26930163,30494711,11/20/2022 19:48
26338887,25685892,10/29/2022 3:50
24709448,4922210,9/2/2022 4:34
27023484,30563026,11/25/2022 0:43
25169478,17211608,9/18/2022 19:15
27786389,31124766,12/29/2022 22:47
24805760,28830666,9/5/2022 20:57
26115150,10604015,10/21/2022 6:36
24816617,28842146,9/6/2022 3:28
25120526,29066481,9/16/2022 20:13
26883917,23082641,11/18/2022 19:00
25974544,20372485,10/16/2022 19:19
27273708,2787737,12/6/2022 17:52
25374157,4524137,9/26/2022 3:27
25285300,29236143,9/22/2022 19:43
25096517,29076213,9/15/2022 22:48
26288685,30013117,10/27/2022 13:36
25703601,17321242,10/7/2022 15:18
26737175,9745446,11/13/2022 1:52
26498987,29189276,11/4/2022 5:42
26300553,612608,10/27/2022 20:04
25742348,5630934,10/8/2022 23:27
26120673,112497,10/21/2022 15:02
24827721,28850559,9/6/2022 17:31
25096788,29047626,9/15/2022 22:56
27611850,30808233,12/21/2022 17:19
25556662,26239198,10/2/2022 16:56
25951328,2660465,10/15/2022 21:02
27001110,19426053,11/23/2022 20:33
26047943,29162038,10/19/2022 2:41
26184874,13775885,10/23/2022 22:51
25359686,29295724,9/25/2022 17:40
26021468,29326235,10/18/2022 12:13
27354721,7096472,12/9/2022 18:32
25545064,29439583,10/2/2022 1:53
26298841,30029880,10/27/2022 19:06
26457032,30114313,11/2/2022 21:03
25901942,5131200,10/14/2022 1:26
26233337,22242773,10/25/2022 18:05
25216727,29180298,9/20/2022 14:58
25423895,29266023,9/27/2022 21:30
26834944,30267599,11/16/2022 23:14
25322912,29266707,9/24/2022 3:11
25776138,29631707,10/10/2022 9:01
25979178,27394661,10/16/2022 22:07
25378508,28443737,9/26/2022 11:36
25763384,24821310,10/9/2022 21:12
27608142,30986638,12/21/2022 14:09
27655152,29926087,12/23/2022 17:22
25916714,21548135,10/14/2022 16:49
26136138,26254213,10/22/2022 0:59
25266040,29221387,9/22/2022 2:11
25095579,29071758,9/15/2022 22:14
25243797,29203113,9/21/2022 12:01
27195925,30695612,12/2/2022 22:20
25786377,27313110,10/10/2022 19:20
26458201,30153986,11/2/2022 21:44
25864635,29690944,10/12/2022 22:48
27151344,22524886,12/1/2022 1:06
26345715,29924735,10/29/2022 15:14
27413770,9863554,12/12/2022 17:12
25025797,19810721,9/13/2022 16:34
25461598,2597067,9/29/2022 1:38
27531642,25045075,12/17/2022 19:55
25505426,29384827,9/30/2022 17:27
25910321,29729383,10/14/2022 11:02
25877821,7327625,10/13/2022 11:21
27373405,30377314,12/10/2022 16:08
25474181,29297234,9/29/2022 16:08
25472417,28992778,9/29/2022 15:02
25453389,12239818,9/28/2022 21:01
26355850,30073181,10/29/2022 21:58
25994996,29795470,10/17/2022 14:51
25498388,24583383,9/30/2022 11:39
25455887,28924874,9/28/2022 22:23
27492735,30909433,12/15/2022 21:07
26370176,7499742,10/30/2022 15:42
27709243,30839251,12/26/2022 23:51
25249192,25157783,9/21/2022 16:29
25883948,29045631,10/13/2022 15:32
25518098,29347934,10/1/2022 1:32
26106556,29540535,10/21/2022 0:10
25700163,29367454,10/7/2022 11:48
27438076,6671173,12/13/2022 16:56
26322021,29981793,10/28/2022 15:46
25804206,1469386,10/11/2022 8:50
25192043,29062219,9/19/2022 17:10
25369733,28850559,9/26/2022 0:23
25598001,29439426,10/4/2022 1:44
25689314,29553033,10/6/2022 23:50
27372601,11013832,12/10/2022 15:18
27509853,30879527,12/16/2022 17:18
25317595,26297986,9/23/2022 23:08
27670820,30942603,12/24/2022 15:16
27396473,29877544,12/11/2022 19:53
27320367,1759132,12/8/2022 13:43
26274535,139005,10/26/2022 22:44
25360308,4691365,9/25/2022 18:05
25575721,25344678,10/3/2022 8:01
26315542,29893934,10/28/2022 6:36
26245962,29984942,10/26/2022 0:07
25487325,29392535,9/29/2022 23:34
27530468,30511107,12/17/2022 18:50
24932042,28944820,9/10/2022 5:49
25510958,9375813,9/30/2022 21:01
26863567,30293439,11/17/2022 22:34
24889144,28329454,9/8/2022 18:25
26402752,30112687,10/31/2022 22:19
27374422,1223060,12/10/2022 17:00
25953304,29756321,10/15/2022 22:13
27416724,30855626,12/12/2022 19:25
26685478,28343310,11/11/2022 1:34
26221369,22938558,10/25/2022 5:20
25442684,28807847,9/28/2022 14:11
25692481,29305812,10/7/2022 1:41
27331104,30533209,12/8/2022 21:06
26728331,16836828,11/12/2022 19:45
25504329,23398953,9/30/2022 16:43
25475767,508292,9/29/2022 17:23
25543312,29195354,10/2/2022 0:39
26998929,30546035,11/23/2022 18:38
26345278,30066156,10/29/2022 14:53
27710917,30637946,12/27/2022 1:10
27354594,30810062,12/9/2022 18:27
26664642,4909605,11/10/2022 11:17
27807773,31140112,12/30/2022 20:17
24987312,28978461,9/12/2022 1:51
25172540,2508116,9/18/2022 21:22
27118157,30630220,11/29/2022 18:39
27209090,30693155,12/3/2022 16:01
24726078,28762233,9/2/2022 20:52
26007555,2134451,10/17/2022 22:26
27156530,30667140,12/1/2022 4:55
26878872,19200398,11/18/2022 15:11
25803610,29655825,10/11/2022 7:12
27150819,17354200,12/1/2022 0:44
25162873,29133138,9/18/2022 13:59
25937695,29750587,10/15/2022 10:13
25132448,29107286,9/17/2022 5:12
26940765,30347950,11/21/2022 4:44
26470897,18054979,11/3/2022 7:55
27516911,30925576,12/16/2022 23:39
27322541,9658438,12/8/2022 15:21
26805065,30401695,11/15/2022 19:05
24719491,28756716,9/2/2022 16:51
25270192,29224669,9/22/2022 5:45
26581075,24285039,11/7/2022 15:16
25960729,13636840,10/16/2022 3:14
26289128,26177891,10/27/2022 13:58
26661481,30299916,11/10/2022 5:14
25085410,25933692,9/15/2022 16:30
27193265,30694960,12/2/2022 20:11
24948900,28951260,9/10/2022 16:21
25294115,26374411,9/23/2022 0:53
26799064,10680266,11/15/2022 15:51
27034440,29857308,11/25/2022 17:44
27009789,14165615,11/24/2022 5:06
25714766,3307419,10/7/2022 22:22
25744246,28186831,10/9/2022 0:49
27151667,20364959,12/1/2022 1:19
26237137,11159614,10/25/2022 19:35
24729860,23474579,9/2/2022 23:11
26468588,19569574,11/3/2022 4:21
25097576,28893748,9/15/2022 23:22
27373485,12201699,12/10/2022 16:13
25261246,29214159,9/21/2022 23:24
25066744,18770270,9/14/2022 22:54
25681827,12380952,10/6/2022 19:36
25334894,28793542,9/24/2022 17:50
27464608,13070492,12/14/2022 18:01
26564525,30231602,11/6/2022 21:13
26398181,30110811,10/31/2022 19:07
25258042,17390569,9/21/2022 21:30
26605124,23825590,11/8/2022 13:06
25048122,18738480,9/14/2022 5:58
27467892,30891559,12/14/2022 20:24
26428430,14934137,11/1/2022 21:47
27091065,27383666,11/28/2022 15:56
25027656,4025790,9/13/2022 17:32
26401831,29867015,10/31/2022 21:40
27731008,4901918,12/27/2022 21:00
26614240,23549586,11/8/2022 18:03
26010963,29810316,10/18/2022 0:17
26164936,29928148,10/23/2022 2:25
26069265,10542517,10/19/2022 21:01
26342387,30065025,10/29/2022 10:48
27785750,31103199,12/29/2022 22:17
27174921,30680795,12/1/2022 23:41
26181689,29940988,10/23/2022 20:46
24996410,25131685,9/12/2022 14:50
26557409,9324305,11/6/2022 16:21
25860879,25816066,10/12/2022 20:39
27058513,30590063,11/26/2022 21:21
27730389,14901452,12/27/2022 20:39
26604681,30263665,11/8/2022 12:30
26647576,30288037,11/9/2022 20:17
25380628,29313902,9/26/2022 14:10
26665823,30307322,11/10/2022 13:02
24838171,17104771,9/6/2022 22:46
25514264,20534838,9/30/2022 23:07
26342777,23744168,10/29/2022 11:48
27088779,25220694,11/28/2022 13:02
25710370,29576584,10/7/2022 19:36
25676009,21192709,10/6/2022 16:48
25676217,29552614,10/6/2022 16:52
27344721,20578492,12/9/2022 6:49
26034798,15314816,10/18/2022 19:44
26208776,29963634,10/24/2022 21:06
25642659,29521769,10/5/2022 16:14
27143325,30656746,11/30/2022 19:11
27641197,28974227,12/22/2022 23:01
25632023,26805911,10/5/2022 3:23
25231721,29168078,9/20/2022 23:30
27408118,853043,12/12/2022 7:05
25914986,29730148,10/14/2022 15:43
24989692,7327085,9/12/2022 3:36
26752943,29642033,11/13/2022 20:17
25040764,19484031,9/14/2022 0:31
26462658,27768671,11/3/2022 0:21
25304870,29251390,9/23/2022 14:21
26440664,11786989,11/2/2022 6:05
27623596,31007775,12/22/2022 2:42
25477362,25963849,9/29/2022 18:05
26085899,29843462,10/20/2022 11:36
26693086,30321615,11/11/2022 9:38
26837669,18442651,11/17/2022 1:05
25375652,11836945,9/26/2022 4:53
27419794,30857981,12/12/2022 21:50
26417781,19471271,11/1/2022 15:43
25303166,19770298,9/23/2022 12:36
27356074,30809340,12/9/2022 19:25
26651502,30292655,11/9/2022 22:46
27706035,4084282,12/26/2022 21:24
27745772,16025866,12/28/2022 11:13
26330759,6195309,10/28/2022 21:41
27496633,28832887,12/16/2022 0:14
24738114,10229556,9/3/2022 5:13
26460994,30156518,11/2/2022 23:22
27609170,3367709,12/21/2022 15:13
27409217,20158611,12/12/2022 10:14
26176441,27463089,10/23/2022 17:18
25805316,18717259,10/11/2022 11:41
25145439,29116821,9/17/2022 19:37
25656239,22399637,10/5/2022 23:32
26822822,29568789,11/16/2022 14:46
27809536,31140988,12/30/2022 21:41
25159490,27627014,9/18/2022 6:23
25594998,2831621,10/4/2022 0:02
26570111,29593935,11/7/2022 1:04
27705706,31064143,12/26/2022 21:10
26093256,27409264,10/20/2022 16:53
25545502,26829007,10/2/2022 2:12
24859336,17456875,9/7/2022 17:58
27544363,30947388,12/18/2022 14:21
25794605,7744116,10/11/2022 0:04
27726947,31079763,12/27/2022 18:57
26185552,29944861,10/23/2022 23:20
25575780,707413,10/3/2022 8:15
27541354,30945521,12/18/2022 6:02
25963197,29770422,10/16/2022 5:37
27500632,30843617,12/16/2022 3:30
25522597,29425137,10/1/2022 5:36
25797615,29649872,10/11/2022 1:42
27131576,15409385,11/30/2022 4:53
26005743,4610893,10/17/2022 21:25
25436808,29356927,9/28/2022 4:50
27568745,28673567,12/19/2022 20:03
25426086,26538130,9/27/2022 22:35
27741484,7203283,12/28/2022 3:59
26642119,30286112,11/9/2022 17:09
27760405,18928901,12/28/2022 23:02
25739311,28260038,10/8/2022 21:31
26186378,29943187,10/23/2022 23:51
24776407,3626612,9/4/2022 18:56
25628674,29509939,10/5/2022 1:28
27126882,30628342,11/30/2022 1:08
25669725,29543836,10/6/2022 12:57
25681991,29553930,10/6/2022 19:41
27707462,5235938,12/26/2022 22:30
25285031,29235218,9/22/2022 19:32
24840177,28863692,9/6/2022 23:48
27531082,30938196,12/17/2022 19:24
25907412,29725810,10/14/2022 5:16
26145165,20386562,10/22/2022 13:15
26009588,23106064,10/17/2022 23:33
26244226,29988650,10/25/2022 23:11
27384819,28326304,12/11/2022 2:28
26197679,29955174,10/24/2022 13:58
27710129,22623367,12/27/2022 0:34
26726608,30344539,11/12/2022 18:34
25606816,12263778,10/4/2022 13:20
26870114,29468121,11/18/2022 2:59
25314919,26149301,9/23/2022 21:23
27468462,3333015,12/14/2022 20:52
26726833,28832415,11/12/2022 18:43
26892232,30467694,11/19/2022 1:09
26453222,30147918,11/2/2022 18:50
26308703,30037129,10/28/2022 0:50
26862539,30444256,11/17/2022 21:53
26976313,14193759,11/22/2022 19:24
